"","X.2","X.1","X","Depth","Location","Status","Site","Sample","PeriodLength","mean.relief","sd.relief","rock","macroalgae","hard.corals","sand","reef","Metric","response"
"837",837,837,837,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.2",1.8531,0.558333333333333,1.09847742856393,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333,"Abundance.TargetLoc.2.large",9
"838",838,838,838,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.2",1.8531,0.558333333333333,1.09847742856393,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333,"Abundance.TargetLoc.0.small",1
"839",839,839,839,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.2",1.8531,0.558333333333333,1.09847742856393,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333,"Abundance.TargetLoc.1.small",0
"840",840,840,840,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.2",1.8531,0.558333333333333,1.09847742856393,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333,"Abundance.TargetLoc.2.small",11
"841",841,841,841,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Abundance.TargetLoc.0.large",3
"842",842,842,842,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Abundance.TargetLoc.1.large",2
"843",843,843,843,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Abundance.TargetLoc.2.large",2
"844",844,844,844,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Abundance.TargetLoc.0.small",3
"845",845,845,845,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Abundance.TargetLoc.1.small",0
"846",846,846,846,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Abundance.TargetLoc.2.small",2
"847",847,847,847,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Abundance.TargetLoc.0.large",2
"848",848,848,848,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Abundance.TargetLoc.1.large",8
"849",849,849,849,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Abundance.TargetLoc.2.large",10
"850",850,850,850,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Abundance.TargetLoc.0.small",0
"851",851,851,851,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Abundance.TargetLoc.1.small",0
"852",852,852,852,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Abundance.TargetLoc.2.small",8
"853",853,853,853,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Abundance.TargetLoc.0.large",2
"854",854,854,854,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Abundance.TargetLoc.1.large",2
"855",855,855,855,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Abundance.TargetLoc.2.large",1
"856",856,856,856,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Abundance.TargetLoc.0.small",2
"857",857,857,857,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Abundance.TargetLoc.1.small",0
"858",858,858,858,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Abundance.TargetLoc.2.small",3
"859",859,859,859,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Abundance.TargetLoc.0.large",1
"860",860,860,860,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Abundance.TargetLoc.1.large",5
"861",861,861,861,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Abundance.TargetLoc.2.large",17
"862",862,862,862,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Abundance.TargetLoc.0.small",0
"863",863,863,863,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Abundance.TargetLoc.1.small",1
"864",864,864,864,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Abundance.TargetLoc.2.small",14
"865",865,865,865,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Abundance.TargetLoc.0.large",8
"866",866,866,866,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Abundance.TargetLoc.1.large",6
"867",867,867,867,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Abundance.TargetLoc.2.large",21
"868",868,868,868,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Abundance.TargetLoc.0.small",7
"869",869,869,869,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Abundance.TargetLoc.1.small",0
"870",870,870,870,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Abundance.TargetLoc.2.small",4
"871",871,871,871,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Abundance.TargetLoc.0.large",5
"872",872,872,872,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Abundance.TargetLoc.1.large",2
"873",873,873,873,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Abundance.TargetLoc.2.large",4
"874",874,874,874,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Abundance.TargetLoc.0.small",2
"875",875,875,875,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Abundance.TargetLoc.1.small",0
"876",876,876,876,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Abundance.TargetLoc.2.small",4
"877",877,877,877,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Abundance.TargetLoc.0.large",5
"878",878,878,878,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Abundance.TargetLoc.1.large",3
"879",879,879,879,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Abundance.TargetLoc.2.large",6
"880",880,880,880,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Abundance.TargetLoc.0.small",9
"881",881,881,881,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Abundance.TargetLoc.1.small",1
"882",882,882,882,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Abundance.TargetLoc.2.small",3
"883",883,883,883,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Abundance.TargetLoc.0.large",15
"884",884,884,884,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Abundance.TargetLoc.1.large",4
"885",885,885,885,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Abundance.TargetLoc.2.large",9
"886",886,886,886,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Abundance.TargetLoc.0.small",1
"887",887,887,887,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Abundance.TargetLoc.1.small",0
"888",888,888,888,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Abundance.TargetLoc.2.small",11
"889",889,889,889,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.0.large",15
"890",890,890,890,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.1.large",0
"891",891,891,891,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.2.large",2
"892",892,892,892,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.0.small",3
"893",893,893,893,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.1.small",0
"894",894,894,894,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.2.small",12
"895",895,895,895,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Abundance.TargetLoc.0.large",2
"896",896,896,896,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Abundance.TargetLoc.1.large",4
"897",897,897,897,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Abundance.TargetLoc.2.large",9
"898",898,898,898,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Abundance.TargetLoc.0.small",1
"899",899,899,899,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Abundance.TargetLoc.1.small",1
"900",900,900,900,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Abundance.TargetLoc.2.small",3
"901",901,901,901,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Abundance.TargetLoc.0.large",13
"902",902,902,902,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Abundance.TargetLoc.1.large",2
"903",903,903,903,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Abundance.TargetLoc.2.large",36
"904",904,904,904,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Abundance.TargetLoc.0.small",4
"905",905,905,905,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Abundance.TargetLoc.1.small",0
"906",906,906,906,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Abundance.TargetLoc.2.small",46
"907",907,907,907,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Abundance.TargetLoc.0.large",11
"908",908,908,908,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Abundance.TargetLoc.1.large",1
"909",909,909,909,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Abundance.TargetLoc.2.large",40
"910",910,910,910,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Abundance.TargetLoc.0.small",1
"911",911,911,911,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Abundance.TargetLoc.1.small",0
"912",912,912,912,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Abundance.TargetLoc.2.small",41
"913",913,913,913,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Abundance.TargetLoc.0.large",9
"914",914,914,914,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Abundance.TargetLoc.1.large",2
"915",915,915,915,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Abundance.TargetLoc.2.large",34
"916",916,916,916,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Abundance.TargetLoc.0.small",1
"917",917,917,917,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Abundance.TargetLoc.1.small",1
"918",918,918,918,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Abundance.TargetLoc.2.small",4
"919",919,919,919,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Abundance.TargetLoc.0.large",11
"920",920,920,920,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Abundance.TargetLoc.1.large",10
"921",921,921,921,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Abundance.TargetLoc.2.large",70
"922",922,922,922,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Abundance.TargetLoc.0.small",3
"923",923,923,923,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Abundance.TargetLoc.1.small",0
"924",924,924,924,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Abundance.TargetLoc.2.small",47
"925",925,925,925,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Abundance.TargetLoc.0.large",16
"926",926,926,926,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Abundance.TargetLoc.1.large",12
"927",927,927,927,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Abundance.TargetLoc.2.large",54
"928",928,928,928,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Abundance.TargetLoc.0.small",3
"929",929,929,929,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Abundance.TargetLoc.1.small",0
"930",930,930,930,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Abundance.TargetLoc.2.small",13
"931",931,931,931,0.9,"Tiahura","No-take","TiIL2","TiIL2.6",1.7604,1.56589147286822,1.05211811094565,0.302325581395349,0.116279069767442,0.131782945736434,0.449612403100775,0.550387596899225,"Abundance.TargetLoc.0.large",9
